Unnamed: 0,country,designation,points,price,province,region_1,region_2,variety,winery
89881,US,Big Papa,93,60.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Efeste
89887,US,Lawrence Vineyards,87,22.0,Washington,Columbia Valley (WA),Columbia Valley,Viognier,Gård
89890,US,Savvy! Blanc,87,15.0,Washington,Columbia Valley (WA),Columbia Valley,Sauvignon Blanc,Vin du Lac
89891,US,Nutt Road Vineyard,87,27.0,New York,Finger Lakes,Finger Lakes,Riesling,Heart & Hands
89901,US,Fort Ross Vineyard Rosé of,89,15.0,California,Sonoma Coast,Sonoma,Pinot Noir,Fort Ross
89907,US,Hans Clone Pommard,89,50.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Vidon Vineyard
89911,US,Beckstoffer To Kalon Vineyard,89,135.0,California,Napa Valley,Napa,Cabernet Sauvignon,Janzen
89912,US,R&D; Franscioni Vineyard,89,18.0,California,Santa Lucia Highlands,Central Coast,Pinot Gris,Morgan
89913,US,Linsteadt,89,24.0,California,Shenandoah Valley (CA),Sierra Foothills,Barbera,Noceto
89914,US,Red Hill Vineyard,89,24.0,Oregon,Oregon,Oregon Other,Pinot Noir,Oak Knoll
89930,US,Suma Kaw,93,24.0,California,Sierra Foothills,Sierra Foothills,Mourvèdre,La Clarine Farm
89935,US,Out of Line,93,60.0,California,California,California Other,White Blend,Sanguis
89941,US,Black-Sears Vineyard,93,37.0,California,Howell Mountain,Napa,Zinfandel,Elyse
89955,US,Old Vine Home Ranch,87,32.0,California,Dry Creek Valley,Sonoma,Zinfandel,Del Carlo Winery
89956,US,Estate,87,14.0,California,Central Coast,Central Coast,Chardonnay,EOS
89957,US,Unoaked,87,17.0,California,Santa Barbara County,Central Coast,Chardonnay,Courtney Benham
89963,US,Inspiration Vineyard Magnolia Series,87,20.0,California,Russian River Valley,Sonoma,Chardonnay,Krutz
89971,US,Essential,89,11.0,California,California,California Other,Red Blend,Bogle
89973,US,Conoscenti,89,65.0,California,California,California Other,Syrah,Galatea Effect
89974,US,Méthode Champenoise,89,30.0,New York,Finger Lakes,Finger Lakes,Sparkling Blend,Glenora
89975,US,House of Independent Producers Sagemoor Farms Vineyard,89,17.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Hedges Family Estate
89976,US,Genesis,89,16.0,Washington,Columbia Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Hogue
89978,US,Hélène,89,24.0,Washington,Yakima Valley,Columbia Valley,Rhône-style White Blend,Bunnell
89980,US,Gardner Vineyard,89,38.0,California,Sierra Foothills,Sierra Foothills,Cabernet Sauvignon,Casto Oaks
89983,US,Fusion Lot 4,89,28.0,California,California,California Other,Red Blend,Entropy Cellars
89987,US,Purple Haze,89,20.0,Washington,Columbia Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Darby
89988,US,Russell Estate,89,52.0,California,Monterey,Central Coast,Pinot Noir,De Tierra
89993,US,Uncle Roget's,89,18.0,California,Yolo County,Central Valley,Rosé,Rock Wall
89996,US,Peters Vineyard,89,42.0,California,Sonoma Coast,Sonoma,Pinot Noir,The Withers Winery
89997,US,Bacchus Vineyard,89,39.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Three Rivers
90010,US,Brut,87,25.0,New York,Finger Lakes,Finger Lakes,Champagne Blend,Château Frank
90011,US,Sunrise Hill Vineyard,87,20.0,New York,Finger Lakes,Finger Lakes,Lemberger,Damiani
90013,US,Polarity,87,27.0,New York,Finger Lakes,Finger Lakes,Pinot Noir,Heart & Hands
90014,US,Canoe Ridge Estate,87,26.0,Washington,Horse Heaven Hills,Columbia Valley,Merlot,Chateau Ste. Michelle
90016,US,Grand Estates Unoaked,87,12.0,Washington,Washington,Washington Other,Chardonnay,Columbia Crest
90023,US,Bella Luce,87,13.0,California,Sonoma County,Sonoma,White Blend,Ferrari-Carano
90025,US,Persephone Vineyard,87,28.0,California,Napa Valley,Napa,Chardonnay,Peju
90029,US,La Sereinité,93,70.0,California,Russian River Valley,Sonoma,Chardonnay,Lynmar
90035,US,Diana's,93,70.0,California,California,California Other,Chardonnay,Testarossa
90036,US,La Rinconada Vineyard,93,48.0,California,Sta. Rita Hills,Central Coast,Chardonnay,Testarossa
90044,US,Extended Tirage Brut,93,75.0,Oregon,Willamette Valley,Willamette Valley,Sparkling Blend,Argyle
90047,US,Clone 4,93,145.0,California,Rutherford,Napa,Cabernet Sauvignon,Beaulieu Vineyard
90048,US,Purisima Mountain Vineyard,93,32.0,California,Ballard Canyon,Central Coast,Syrah,Beckmen
90049,US,Garys Vineyard,93,65.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Bernardus
90050,US,Sunnyside Vineyard,93,48.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Big Table Farm
90056,US,Charles Heintz Vineyard,92,55.0,California,Sonoma Coast,Sonoma,Chardonnay,Migration
90058,US,Ab Ovo,92,48.0,Oregon,Dundee Hills,Willamette Valley,Pinot Gris,Archery Summit
90070,US,Blocks 7 & 22,90,30.0,California,Napa Valley,Napa,Zinfandel,Hendry
90075,US,X3,89,18.0,California,California,California Other,Cabernet Sauvignon,X
90078,US,Artz and Shaw Red Mountain,90,39.0,Washington,Red Mountain,Columbia Valley,Cabernet Sauvignon,Adams Bench
90082,US,Claret,90,45.0,California,Napa Valley,Napa,Cabernet Sauvignon,Bell
90093,US,Jenkins Ranch,89,55.0,California,Sonoma Coast,Sonoma,Pinot Noir,Patz & Hall
90094,US,Nina Lee,89,50.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Spring Valley Vineyard
90099,US,the V,89,49.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Adams Bench
90106,US,Special Reserve,88,11.0,California,California,California Other,Zinfandel,Shenandoah
90107,US,Palazzio,88,37.0,California,Central Coast,Central Coast,Pinot Noir,Testarossa
90109,US,Monarch Mine Vineyard,88,18.0,California,Sierra Foothills,Sierra Foothills,Sauvignon Blanc,Easton
90110,US,Estate Grown,88,22.0,California,Dry Creek Valley,Sonoma,Sauvignon Blanc,Fritz
90111,US,Laid Back Cab,88,29.0,Washington,Wahluke Slope,Columbia Valley,Cabernet Sauvignon,Hard Row To Hoe
90112,US,Shameless Hussy,88,20.0,Washington,Wahluke Slope,Columbia Valley,Merlot,Hard Row To Hoe
90123,US,Two Patch,88,38.0,California,Alexander Valley,Sonoma,Zinfandel,Bella
90124,US,Willard Family Vineyard,88,20.0,Washington,Yakima Valley,Columbia Valley,Merlot,Caterina
90131,US,Stateline Red,88,16.0,Washington,Walla Walla Valley (WA),Columbia Valley,Red Blend,Gifford Hirlinger
90136,US,Signature Series,89,17.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Kirkland Signature
90149,US,STV Estate Vineyard,89,26.0,New York,Seneca Lake,Finger Lakes,Riesling,Silver Thread
90169,US,Couture,92,70.0,California,Santa Barbara County,Central Coast,Red Blend,Sanguis
90172,US,Bien Nacido Vineyard,92,30.0,California,Santa Maria Valley,Central Coast,Chardonnay,Stephen Ross
90177,US,Saralee's Vineyard,92,36.0,California,Russian River Valley,Sonoma,Pinot Noir,Joseph Swan Vineyards
90181,US,Dakine Vineyard,92,45.0,California,Russian River Valley,Sonoma,Syrah,Longboard
90182,US,Silver Eagle Vineyard,92,59.0,California,Sonoma Coast,Sonoma,Pinot Noir,Sojourn
90183,US,Fogstone Vineyard,92,39.0,California,Santa Lucia Highlands,Central Coast,Chardonnay,Testarossa
90185,US,Reserve,92,130.0,California,Sonoma-Napa,Napa-Sonoma,Claret,Pride Mountain
90188,US,Estate,92,65.0,California,St. Helena,Napa,Cabernet Sauvignon,Tudal
90189,US,Gap's Crown Vineyard,92,55.0,California,Sonoma Coast,Sonoma,Pinot Noir,Bruliam
90214,US,Estate Grown,84,13.0,California,Sonoma Coast,Sonoma,Chardonnay,Cline
90224,US,Heritage Selection,82,26.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Pat Paulsen Vineyards
90228,US,Bellezza Fra,82,25.0,California,Lodi,Central Valley,Barbera,Sorelle Winery
90230,US,Riviera,82,21.0,California,Sonoma Coast,Sonoma,Pinot Noir,Pali
90236,US,Coastal Series,82,18.0,California,California,California Other,Pinot Grigio,Arrow Creek
90237,US,Lakeside Ranch,82,19.0,California,Paso Robles,Central Coast,Cabernet Sauvignon,Bianchi
90238,US,Lot 345,82,24.0,California,Rutherford,Napa,Cabernet Sauvignon,Cameron Hughes
90244,US,Brosseau Vineyard,82,54.0,California,Chalone,Central Coast,Pinot Noir,Testarossa
90245,US,Blackbird,81,30.0,California,California,California Other,Merlot,Casa Tiene Vista
90253,US,Shya Red,86,38.0,Washington,Yakima Valley,Columbia Valley,Bordeaux-style Red Blend,Pomum
90256,US,Arctos,86,41.0,Washington,Columbia Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Baer
90257,US,Dry Wild Yeast,86,18.0,New York,Finger Lakes,Finger Lakes,Riesling,Bloomer Creek
90263,US,Barrel Fermented,85,11.0,New York,Finger Lakes,Finger Lakes,Chardonnay,Wagner
90264,US,Las Brisas Vineyard,85,13.0,California,Carneros,Napa-Sonoma,Vermentino,Mahoney
90265,US,Salish,85,10.0,Washington,Columbia Valley (WA),Columbia Valley,White Blend,Northwest Totem Cellars
90267,US,Tribute Series Carnoustie,85,27.0,California,Paso Robles,Central Coast,Red Blend,Ben Hogan
90268,US,3 L,85,25.0,California,California,California Other,Pinot Grigio,Black Box
90269,US,Tanzen Dame Auten Vineyard First Harvest,85,16.0,New York,Finger Lakes,Finger Lakes,Riesling,Bloomer Creek
90274,US,Estate Riverbend Vineyard,91,36.0,Washington,Wahluke Slope,Columbia Valley,Malbec,Fielding Hills
90275,US,Grand Klasse Lawrence Vineyards,91,50.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,Gård
90276,US,Vaucluse Lawrence Vineyards,91,35.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Gård
90277,US,Clone 667,91,55.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Alma Rosa
90278,US,Painted Fields,91,20.0,California,Amador County,Sierra Foothills,Red Blend,Andis
90279,US,Kick Ranch,91,64.0,California,Sonoma County,Sonoma,Syrah,B Cellars
90281,US,Windthrow,91,50.0,Washington,Columbia Valley (WA),Columbia Valley,Rhône-style Red Blend,Cadaretta
90282,US,Porcospino Northridge Vineyard,91,20.0,Washington,Wahluke Slope,Columbia Valley,Primitivo,Casa Smith
90288,US,Apogee Pepper Bridge Vineyard,91,55.0,Washington,Walla Walla Valley (WA),Columbia Valley,Bordeaux-style Red Blend,L'Ecole No. 41
90289,US,Black Ridge Vineyards,91,32.0,California,Santa Cruz Mountains,Central Coast,Viognier,Left Bend
90291,US,Voyageur,91,40.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Maison Bleue
90293,US,Hillside Corchaug Estate,91,45.0,New York,North Fork of Long Island,Long Island,Pinot Noir,McCall
90294,US,Westside,91,20.0,California,Paso Robles,Central Coast,Zinfandel,Peachy Canyon
90296,US,Tilting at Windmills,91,75.0,Washington,Walla Walla Valley (WA),Columbia Valley,Red Blend,Rasa
90298,US,Stonessence In the Rocks Vineyard,91,100.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Reynvaan Family Vineyards
90300,US,Richard Dinner Vineyard,91,38.0,California,Sonoma Mountain,Sonoma,Red Blend,Rocky Hill
90301,US,Bradley Vineyard,88,23.0,Oregon,Elkton Oregon,Southern Oregon,Pinot Noir,Monte Ferro
90305,US,French Creek Vineyard,88,45.0,Oregon,Columbia Valley (OR),Oregon Other,Chardonnay,Panther Creek
90307,US,Bilancio,88,40.0,California,Monterey,Central Coast,Syrah-Cabernet Sauvignon,Pianetta
90310,US,Estate Reserve,88,18.0,California,Monterey,Central Coast,Chardonnay,San Simeon
90313,US,Cuvee Los Gatos,88,23.0,California,Monterey County,Central Coast,Chardonnay,Testarossa
90317,US,Barrel Select,88,35.0,California,Napa Valley,Napa,Red Blend,Rutherford Hill
90320,US,Turbine White,88,28.0,California,Sonoma Valley,Sonoma,Rhône-style White Blend,Anaba
90332,US,Bien Nacido Vineyard,93,45.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Ojai
90333,US,Alluvium Red Table Wine,93,30.0,California,Knights Valley,Sonoma,Bordeaux-style Red Blend,Beringer
90336,US,Cask,93,75.0,California,Rutherford,Napa,Cabernet Sauvignon,Rubicon Estate
90337,US,Yverdon Vineyard,93,70.0,California,Spring Mountain District,Napa,Cabernet Sauvignon,Terra Valentine
90338,US,Truchard Vineyard,93,25.0,California,Carneros,Napa-Sonoma,Pinot Noir,X
90339,US,Steve Lee Reserve,93,95.0,California,Napa Valley,Napa,Cabernet Sauvignon,V. Sattui
90344,US,Quail Hill Vineyard,93,60.0,California,Russian River Valley,Sonoma,Pinot Noir,Lynmar
90345,US,Big Sissy Conner Lee Vineyard,92,35.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Gorman
90349,US,Reserve,92,125.0,California,Napa Valley,Napa,Cabernet Sauvignon,Robert Mondavi
90350,US,The Reverend,92,25.0,California,Dry Creek Valley,Sonoma,Zinfandel,Roshambo
90351,US,State Lane Vineyard,94,72.0,California,Yountville,Napa,Cabernet Sauvignon,Corley
90352,US,Yewell Vineyard,94,72.0,California,St. Helena,Napa,Cabernet Sauvignon,Corley
90353,US,Estate,94,85.0,Washington,Walla Walla Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Figgins
90354,US,Estate Grown,94,40.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cabernet Sauvignon,Tranche
90355,US,Olivet Lane Vineyard,94,55.0,California,Russian River Valley,Sonoma,Chardonnay,Williams Selyem
90356,US,Long Haul,93,48.0,Washington,Columbia Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Mark Ryan
90357,US,Solstice Vineyard,93,24.0,Washington,Yakima Valley,Columbia Valley,Riesling,Pacific Rim
90359,US,Cara Mia Vineyard Camerata,93,60.0,Washington,Red Mountain,Columbia Valley,Bordeaux-style Red Blend,Cadence
90360,US,The Doctor,93,90.0,California,Napa Valley,Napa,Red Blend,Krupp Brothers
90361,US,The Bully,93,50.0,Washington,Red Mountain,Columbia Valley,Cabernet Sauvignon,Gorman
90364,US,Franc 'N Stern,93,125.0,California,Oakville,Napa,Cabernet Franc,Oakville East
90365,US,Sticky,93,50.0,New York,Finger Lakes,Finger Lakes,Riesling,Red Tail Ridge
90366,US,Rosé of,93,19.0,California,Sonoma Coast,Sonoma,Pinot Noir,Charles Heintz
90369,US,Ciel du Cheval Vineyard,93,45.0,Washington,Red Mountain,Columbia Valley,Cabernet Sauvignon,Januik
90370,US,Heather Hill,93,55.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cabernet Sauvignon,Abeja
90371,US,Sagemoor Vineyards Partners Reserve,93,60.0,Washington,Columbia Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Barnard Griffin
90373,US,Estate Reserve,93,70.0,California,Napa Valley,Napa,Cabernet Sauvignon,Silenus
90380,US,Hans & Lena,86,28.0,Oregon,Dundee Hills,Willamette Valley,Pinot Blanc,Winter's Hill
90381,US,Estate,86,22.0,Oregon,McMinnville,Willamette Valley,Pinot Blanc,Yamhill Valley
90386,US,Estate Grown,86,35.0,California,Napa Valley,Napa,Merlot,Ballentine
90391,US,Running Bare Mae's Vineyard,86,33.0,Oregon,Applegate Valley,Southern Oregon,Red Blend,Day
90395,US,Estate Grown,86,15.0,Washington,Wahluke Slope,Columbia Valley,Chardonnay,Desert Wind
90408,US,Dissonance,88,32.0,California,Napa Valley,Napa,Sauvignon Blanc-Semillon,Blackbird Vineyards
90409,US,Coteau Blanc,88,45.0,California,Carneros,Napa-Sonoma,Chardonnay,Chardenet
90429,US,Old Mill,88,18.0,Oregon,Willamette Valley,Willamette Valley,Pinot Gris,Ancient Cellars
90431,US,Unconditional,88,16.0,Oregon,Oregon,Oregon Other,Pinot Noir,Battle Creek
90433,US,Cattrall Brothers Vineyard,88,48.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Big Table Farm
90439,US,Pommard Clones,90,72.0,California,Russian River Valley,Sonoma,Pinot Noir,Papapietro Perry
90441,US,The Brawler,90,36.0,California,Calaveras County,Sierra Foothills,Syrah,Prospect 772
90445,US,Platinum,90,70.0,California,Napa Valley,Napa,Cabernet Sauvignon,Sterling
90447,US,Rincon VIneyard,90,48.0,California,Arroyo Grande Valley,Central Coast,Chardonnay,Testarossa
90450,US,La Contrada,90,55.0,Washington,Red Mountain,Columbia Valley,Bordeaux-style Red Blend,Lachini
90453,US,Vineyard Series Reserve,90,50.0,Washington,Wahluke Slope,Columbia Valley,Malbec,Milbrandt
90455,US,242,90,13.0,California,San Bernabe,Central Coast,Sauvignon Blanc,Noble Vines
90459,US,Frediani Vineyard,90,38.0,California,Calistoga,Napa,Charbono,August Briggs
90460,US,Beauregard Ranch,90,35.0,California,Ben Lomond Mountain,Central Coast,Zinfandel,Beauregard
90464,US,Three Crowns Single Vineyard,90,30.0,California,San Bernabe,Central Coast,Red Blend,Diora
90467,US,The F.O.G,93,80.0,Washington,Red Mountain,Columbia Valley,Malbec,Gorman
90469,US,Beguiling,93,65.0,California,Paso Robles,Central Coast,Grenache-Syrah,Law
90471,US,Dobles Lías Don Miguel Vineyard Unfiltered,93,45.0,California,Russian River Valley,Sonoma,Chardonnay,Marimar Estate
90472,US,Thérèse Vineyards Dos Niñas Vineyard,93,28.0,California,Santa Clara Valley,Central Coast,Syrah,Martin Ranch
90474,US,Jayson,93,60.0,California,Sonoma Coast,Sonoma,Pinot Noir,Pahlmeyer
90478,US,Weir Vineyard,93,58.0,California,Yorkville Highlands,North Coast,Pinot Noir,Williams Selyem
90482,US,La Serenne,93,55.0,Washington,Yakima Valley,Columbia Valley,Syrah,Betz Family
90489,US,The Maneater Derby Vineyard,93,30.0,California,Paso Robles,Central Coast,Red Blend,Derby
90495,US,Hyde Vineyard,90,55.0,California,Carneros,Napa-Sonoma,Chardonnay,Patz & Hall
90498,US,Private Reserve Estate Grown,90,25.0,California,Santa Clara Valley,Central Coast,Petite Sirah,Guglielmo
90503,US,The Rockin' One,90,32.0,California,Paso Robles,Central Coast,Rhône-style White Blend,Cass
90513,US,Madden Ranch,90,40.0,California,Livermore Valley,Central Coast,Syrah,Fleming Jenkins
90514,US,Sycamore Vineyard,90,70.0,California,Rutherford,Napa,Cabernet Sauvignon,Freemark Abbey
90520,US,Bernau Block,92,45.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Willamette Valley Vineyards
90521,US,Estate Grown Reserve,92,80.0,California,Carneros,Napa-Sonoma,Pinot Noir,WindVane
90524,US,Halcon Rojo,92,35.0,California,Edna Valley,Central Coast,Pinot Noir,Baileyana
90525,US,Estate Grown,92,42.0,California,Sonoma Mountain,Sonoma,Syrah,Belden Barns
90526,US,Cohn Vineyard,92,75.0,California,Sonoma County,Sonoma,Pinot Noir,Benovia
90537,US,Cellar Select Blend,92,65.0,California,Napa Valley,Napa,Cabernet Sauvignon,Joseph Cellars
90539,US,Plural,92,40.0,California,Sonoma Coast,Sonoma,Pinot Noir,Alma Fria
90546,US,1149 Rosé of,88,25.0,California,Paso Robles Willow Creek District,Central Coast,Mourvèdre,Jada Vineyard & Winery
90547,US,Will Jarvis' Science Project,88,135.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Jarvis
90548,US,Rayhill Vineyard,88,60.0,California,Sonoma Coast,Sonoma,Pinot Noir,Landmark
90552,US,Lia's Vineyard,88,27.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Longplay
90553,US,Chiquita Pinot Noir,88,22.0,Oregon,Willamette Valley,Willamette Valley,Rosé,Lumos
90559,US,Silver Linings Pinot Noir,88,18.0,Oregon,Oregon,Oregon Other,Rosé,Rainstorm
90560,US,Old Vines,88,19.0,California,Lodi,Central Valley,Zinfandel,Rubus
90563,US,Hope,88,40.0,California,California,California Other,Red Blend,Aver Family Vineyards
90579,US,Reserve,93,35.0,Oregon,Dundee Hills,Willamette Valley,Chardonnay,Stoller
90580,US,Ritchie Vineyard,93,45.0,California,Russian River Valley,Sonoma,Chardonnay,Joseph Swan Vineyards
90581,US,Backbone,93,57.0,Oregon,Oregon,Oregon Other,Pinot Noir,King Estate
90582,US,Domaine,93,70.0,Oregon,Oregon,Oregon Other,Pinot Noir,King Estate
90586,US,Côte Sud Vineyard,93,90.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Domaine Serene
90595,US,Strayts,93,50.0,California,Paso Robles Willow Creek District,Central Coast,Bordeaux-style Red Blend,Jada Vineyard & Winery
90597,US,Hawk Hill Vineyard,93,45.0,California,Russian River Valley,Sonoma,Chardonnay,Joseph Swan Vineyards
90599,US,Temperance Hill Vineyard,93,75.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Adelsheim
90600,US,Vintner's Select,93,65.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Arbor Brook
90601,US,Memoirs,93,38.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Ayoub
90602,US,Private Reserve,93,199.0,California,Napa Valley,Napa,Cabernet Sauvignon,Tobacco Road
90605,US,Transcendent,93,150.0,California,Napa Valley,Napa,Cabernet Sauvignon,Black Stallion
90610,US,Blanc de Blancs,83,30.0,California,Napa Valley,Napa,Sparkling Blend,Pope Valley Winery
90623,US,Estate Grown,83,10.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,StoneCap
90627,US,Rumba,83,19.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Cubanisimo Vineyards
90629,US,Randy's Red,83,30.0,California,Paso Robles,Central Coast,Grenache-Syrah,Record Family Wines
